Category,Brand ,Name ,Type ,Size,Mass,Min Allowed Hook Size,Max Allowed Hook Size,Depth,Components (Hooks) ,Restrictions,Rating (Stars), Price 
Lures,Kalmar Lures,Vibra Spinner S3-04,Spinner,Medium,8g,Medium (6),Large (1),-,Rage Treble S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  39.80 
Lures,Kalmar Lures,Vibra Spinner S3-05,Spinner,Medium,8g,Medium (6),Large (1),-,Rage Treble S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  39.80 
Lures,Kalmar Lures,Vibra Spinner S3-06,Spinner,Medium,8g,Medium (6),Large (1),-,Rage Treble S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  39.80 
Lures,Kalmar Lures,Vibra Spinner S5-01,Spinner,Big,13g,Large (2),Extra large (4/0),-,Rage Treble S1/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  44.80 
Lures,Kalmar Lures,Vibra Spinner S5-02,Spinner,Big,13g,Large (2),Extra large (4/0),-,Rage Treble S1/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  44.80 
Lures,Kalmar Lures,Vibra Spinner S5-03,Spinner,Big,13g,Large (2),Extra large (4/0),-,Rage Treble S1/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  44.80 
Lures,Kalmar Lures,Vibra Spinner S5-04,Spinner,Big,13g,Large (2),Extra large (4/0),-,Rage Treble S1/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  44.80 
Lures,Kalmar Lures,Vibra Spinner S5-05,Spinner,Big,13g,Large (2),Extra large (4/0),-,Rage Treble S1/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  44.80 
Lures,Kalmar Lures,Vibra Spinner S5-06,Spinner,Big,13g,Large (2),Extra large (4/0),-,Rage Treble S1/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  44.80 
Lures,Zeiman,Hornet #1 001,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Hornet #1 002,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Hornet #1 003,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Hornet #1 004,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Hornet #1 005,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Hornet #1 006,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Hornet #1 007,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Hornet #1 008,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Hornet #1 009,Spinner,Small,3.63g,Small (12),Extra large (2/0),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  45.80 
Lures,Zeiman,Spiker #2 001,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 002,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 003,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 004,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 005,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 006,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 007,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 008,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 009,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 010,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 011,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 012,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 013,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 014,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 015,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 016,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 017,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Spiker #2 018,Spinner,Small,3.53g,Small (12),Large (2),-,Magneric Treble F S8,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  49.80 
Lures,Zeiman,Hornet #3 001,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Hornet #3 002,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Hornet #3 003,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Hornet #3 004,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Hornet #3 005,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Hornet #3 006,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Hornet #3 007,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Hornet #3 008,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Hornet #3 009,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S4,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  52.80 
Lures,Zeiman,Spiker #4 001,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 002,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 003,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 004,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 005,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 006,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 007,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 008,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 009,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 010,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 011,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 012,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 013,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 014,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 015,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 016,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 017,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #4 018,Spinner,Medium,12g,Small (12),Extra large (2/0),-,Magneric Treble F S2,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  54.80 
Lures,Zeiman,Spiker #6 001,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 002,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 003,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 004,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 005,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 006,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 007,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 008,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 009,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 010,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 011,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 012,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 013,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 014,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 015,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 016,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 017,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Zeiman,Spiker #6 018,Spinner,Big,18g,Medium (10),Extra Large (6/0),-,Magneric Treble F S2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  59.80 
Lures,Syberia,Icon Fat s-001,Spoon,Small,8.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.58 
Lures,Syberia,Icon Fat s-002,Spoon,Small,8.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.58 
Lures,Syberia,Icon Fat s-003,Spoon,Small,8.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.58 
Lures,Syberia,Icon Fat s-004,Spoon,Small,8.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.58 
Lures,Syberia,Icon Fat s-005,Spoon,Small,8.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.58 
Lures,Syberia,Icon Slim s-001,Spoon,Small,7.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.70 
Lures,Syberia,Icon Slim s-002,Spoon,Small,7.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.70 
Lures,Syberia,Icon Slim s-003,Spoon,Small,7.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.70 
Lures,Syberia,Icon Slim s-004,Spoon,Small,7.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.70 
Lures,Syberia,Icon Slim s-005,Spoon,Small,7.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.70 
Lures,Syberia,Icon Slim s-006,Spoon,Small,7.95g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  2.70 
Lures,Syberia,Icon Fat m-001,Spoon,Medium,17.9g,Tiny (20),Extra large (4/0),-,TRBHK101 S1,"""Fishing with a spoon"" ability is required ",2,  3.20 
Lures,Syberia,Icon Fat m-002,Spoon,Medium,17.9g,Tiny (20),Extra large (4/0),-,TRBHK101 S1,"""Fishing with a spoon"" ability is required ",2,  3.20 
Lures,Syberia,Icon Fat m-003,Spoon,Medium,17.9g,Tiny (20),Extra large (4/0),-,TRBHK101 S1,"""Fishing with a spoon"" ability is required ",2,  3.20 
Lures,Syberia,Icon Fat m-004,Spoon,Medium,17.9g,Tiny (20),Extra large (4/0),-,TRBHK101 S1,"""Fishing with a spoon"" ability is required ",2,  3.20 
Lures,Syberia,Icon Fat m-005,Spoon,Medium,17.9g,Tiny (20),Extra large (4/0),-,TRBHK101 S1,"""Fishing with a spoon"" ability is required ",2,  3.20 
Lures,Syberia,Icon Slim m-001,Spoon,Medium,18g,Tiny (20),Extra large (4/0),-,TRBHK101 S1,"""Fishing with a spoon"" ability is required ",2,  3.35 
Lures,Syberia,Icon Slim m-002,Spoon,Medium,18g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  3.35 
Lures,Syberia,Icon Slim m-003,Spoon,Medium,18g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  3.35 
Lures,Syberia,Icon Slim m-004,Spoon,Medium,18g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  3.35 
Lures,Syberia,Icon Slim m-005,Spoon,Medium,18g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  3.35 
Lures,Syberia,Icon Slim m-006,Spoon,Medium,18g,Tiny (20),Extra large (4/0),-,TRBHK101 S7,"""Fishing with a spoon"" ability is required ",2,  3.35 
Lures,Heaven Creek,Hypnotic 7-001,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,Hypnotic 7-002,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,Hypnotic 7-003,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,Hypnotic 7-004,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,Hypnotic 7-005,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,Hypnotic 7-006,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,Hypnotic 7-007,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,Hypnotic 7-008,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,Hypnotic 7-009,Spoon,Small,7g,Small (16),Large (1),-,Happy Three TRPL-10 S8,"""Fishing with a spoon"" ability is required ",4,  17.80 
Lures,Heaven Creek,SlimShot 15-001,Spoon,Medium,15g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a spoon"" ability is required ",3.5,  17.90 
Lures,Heaven Creek,SlimShot 15-002,Spoon,Medium,15g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a spoon"" ability is required ",3.5,  17.90 
Lures,Heaven Creek,SlimShot 15-003,Spoon,Medium,15g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a spoon"" ability is required ",3.5,  17.90 
Lures,Heaven Creek,SlimShot 15-004,Spoon,Medium,15g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a spoon"" ability is required ",3.5,  17.90 
Lures,Heaven Creek,SlimShot 15-005,Spoon,Medium,15g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a spoon"" ability is required ",3.5,  17.90 
Lures,Heaven Creek,SlimShot 15-006,Spoon,Medium,15g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a spoon"" ability is required ",3.5,  17.90 
